modality,label,n_voxels,n_sensors,n_outputs,n_sources,n_singular_values,bandwidth_hz,output_amplitude,output_noise,output_snr,noise_model_type,noise_correlation_length_mm,noise_correlation_kernel,total_input_power,bitrate_bits_per_s,channel_capacity_bits_per_s,frequency_hz,source_spacing_mm,grid_resolution_mm,spectrum_estimate_method,spectrum_reference_num_sensors,spectrum_reference_path,spectrum_reference_hash,spectrum_reference_singular_value_count,spectrum_scale_factor,path
eeg_openmeeg,EEG OpenMEEG,14355,1024,1024,43065,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.05655972299793845,27620.51616023087,82520.10245458141,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/78bbdaed.npz
eeg_openmeeg,EEG OpenMEEG,18,2048,2048,54,54,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.06300411559973956,14650.038634117658,15022.821308968332,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/3f7a919b.npz
eeg_openmeeg,EEG OpenMEEG,43,2048,2048,129,129,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.06006014531122454,21340.440625161067,23796.300269649553,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/cf19370e.npz
eeg_openmeeg,EEG OpenMEEG,148,2048,2048,444,444,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.05544776730667461,27636.028317748445,37436.82505511359,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/695b4e41.npz
eeg_openmeeg,EEG OpenMEEG,302,2048,2048,906,906,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.05848458943046735,25771.748947742548,41084.2909535421,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/e5ccee48.npz
eeg_openmeeg,EEG OpenMEEG,984,2048,2048,2952,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.05738872649794502,26350.496111490724,52702.51014962655,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/f2802ac3.npz
eeg_openmeeg,EEG OpenMEEG,1842,2048,2048,5526,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.05771081785607204,25799.51819968162,58124.32636181262,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/de0083f8.npz
eeg_openmeeg,EEG OpenMEEG,4347,2048,2048,13041,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.05672877063608007,26108.770106103013,67685.50709726092,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/dee86782.npz
eeg_openmeeg,EEG OpenMEEG,7347,2048,2048,22041,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.0569934182997581,25665.650937488095,72543.22995493918,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/70ec9108.npz
eeg_openmeeg,EEG OpenMEEG,14355,2048,2048,43065,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,18.688,exponential,0.05656526474269223,25973.327972075764,80533.79629875364,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/94461edf.npz
